Peak #,Ret. Time,Letter,Type,Width,Area,Start Time,End Time,Sample Number,Treatment,File Name,Leaf Area,Compound Name,Tetralin Corrected,Leaf Area Corrected,Plant Volume,Water Status,Average 48 Hour Temp,Max 48 Hour Temp,Average 48 Hour Humidity,,Site,Date
1,13.48,,rBV,0.132,155441,13.406,13.537,171,Low,TIC: 0625201314.D,16,,0.051436942,0.003214809,210012,16.5,,,,,AnimasWash,8/12/12
2,13.58,,rVB,0.114,136792,13.543,13.657,171,Low,TIC: 0625201314.D,16,,0.045265807,0.002829113,210012,16.5,,,,,AnimasWash,8/12/12
3,14.04,,rBV,0.149,633758,13.984,14.132,171,Low,TIC: 0625201314.D,16,,0.209716702,0.013107294,210012,16.5,,,,,AnimasWash,8/12/12
4,14.22,,rBV,0.103,106357,14.155,14.258,171,Low,TIC: 0625201314.D,16,,0.035194568,0.002199661,210012,16.5,,,,,AnimasWash,8/12/12
5,14.32,,rBV,0.114,822920,14.258,14.373,171,Low,TIC: 0625201314.D,16,,0.272312252,0.017019516,210012,16.5,,,,,AnimasWash,8/12/12
6,17.34,,rBV,0.092,3021972,17.297,17.388,171,Low,TIC: 0625201314.D,16,Tetralin,1,0.0625,210012,16.5,,,,,AnimasWash,8/12/12
7,18.67,,rBV,0.114,97235,18.584,18.698,171,Low,TIC: 0625201314.D,16,,0.03217601,0.002011001,210012,16.5,,,,,AnimasWash,8/12/12
8,18.72,,rVB,0.057,149539,18.698,18.756,171,Low,TIC: 0625201314.D,16,,0.049483913,0.003092745,210012,16.5,,,,,AnimasWash,8/12/12
9,18.95,,rBV,0.08,227926,18.904,18.985,171,Low,TIC: 0625201314.D,16,,0.075422936,0.004713933,210012,16.5,,,,,AnimasWash,8/12/12
10,20.46,,rBV,0.109,111786,20.375,20.484,171,Low,TIC: 0625201314.D,16,,0.036991077,0.002311942,210012,16.5,,,,,AnimasWash,8/12/12
11,20.5,,rVB,0.063,276627,20.484,20.547,171,Low,TIC: 0625201314.D,16,,0.091538572,0.005721161,210012,16.5,,,,,AnimasWash,8/12/12
12,21.63,,rBV,0.086,304500,21.582,21.668,171,Low,TIC: 0625201314.D,16,,0.100762019,0.006297626,210012,16.5,,,,,AnimasWash,8/12/12
13,22.3,,rBV,0.069,286206,22.269,22.338,171,Low,TIC: 0625201314.D,16,,0.094708356,0.005919272,210012,16.5,,,,,AnimasWash,8/12/12
14,24.78,,rBV,0.114,918802,24.752,24.867,171,Low,TIC: 0625201314.D,16,,0.30404054,0.019002534,210012,16.5,,,,,AnimasWash,8/12/12
1,14.04,,rBV,0.166,760260,13.978,14.144,169,Low,TIC: 0625201315.D,24.08,,0.239186039,0.009932975,210012,16.5,,,,,AnimasWash,8/12/12
2,14.32,,rBV,0.183,989427,14.258,14.441,169,Low,TIC: 0625201315.D,24.08,,0.311284462,0.012927096,210012,16.5,,,,,AnimasWash,8/12/12
3,17.34,,rBV,0.092,3178530,17.291,17.382,169,Low,TIC: 0625201315.D,24.08,Tetralin,1,0.041528239,210012,16.5,,,,,AnimasWash,8/12/12
4,18.67,,rBV,0.063,110794,18.636,18.698,169,Low,TIC: 0625201315.D,24.08,,0.034856994,0.00144755,210012,16.5,,,,,AnimasWash,8/12/12
5,18.72,,rVB,0.12,259948,18.698,18.819,169,Low,TIC: 0625201315.D,24.08,,0.081782459,0.003396282,210012,16.5,,,,,AnimasWash,8/12/12
6,18.94,,rBV,0.08,303556,18.91,18.99,169,Low,TIC: 0625201315.D,24.08,,0.095502009,0.00396603,210012,16.5,,,,,AnimasWash,8/12/12
7,22.3,,rBV,0.086,606991,22.269,22.355,169,Low,TIC: 0625201315.D,24.08,,0.19096595,0.00793048,210012,16.5,,,,,AnimasWash,8/12/12
8,22.48,,rBV,0.057,101226,22.458,22.515,169,Low,TIC: 0625201315.D,24.08,,0.031846797,0.001322541,210012,16.5,,,,,AnimasWash,8/12/12
1,4.14,,rVB,0.217,156765,4.096,4.314,138,Control,TIC: 0628201301.D,52.47,,0.038010299,0.00072442,20350,14.5,,,,,ToadPond2,8/8/12
2,17.34,,rBV,0.189,4124277,17.28,17.468,138,Control,TIC: 0628201301.D,52.47,Tetralin,1,0.01905851,20350,14.5,,,,,ToadPond2,8/8/12
3,22.3,,rBV,0.074,1222103,22.269,22.344,138,Control,TIC: 0628201301.D,52.47,,0.296319331,0.005647405,20350,14.5,,,,,ToadPond2,8/8/12
4,22.48,,rBV,0.074,125075,22.447,22.521,138,Control,TIC: 0628201301.D,52.47,,0.030326528,0.000577978,20350,14.5,,,,,ToadPond2,8/8/12
1,17.34,,rBV,0.114,3395416,17.268,17.383,140,High,TIC: 0628201302.D,36.18,Tetralin,1,0.02763958,4862,15,,,,,LizardWash,8/8/12
2,18.66,,rBV,0.086,130468,18.607,18.693,140,High,TIC: 0628201302.D,36.18,,0.038424747,0.001062044,4862,15,,,,,LizardWash,8/8/12
3,18.72,,rVB,0.126,156581,18.693,18.819,140,High,TIC: 0628201302.D,36.18,,0.04611541,0.001274611,4862,15,,,,,LizardWash,8/8/12
4,18.95,,rBV,0.109,161365,18.91,19.019,140,High,TIC: 0628201302.D,36.18,,0.047524368,0.001313554,4862,15,,,,,LizardWash,8/8/12
5,21.01,,rVB,0.074,140912,20.993,21.068,140,High,TIC: 0628201302.D,36.18,,0.041500659,0.001147061,4862,15,,,,,LizardWash,8/8/12
6,22.48,,rBV,0.063,143109,22.452,22.515,140,High,TIC: 0628201302.D,36.18,,0.042147707,0.001164945,4862,15,,,,,LizardWash,8/8/12
1,13.47,,rBV,0.126,333387,13.411,13.537,141,High,TIC: 0628201304.D,22.4,,0.104780984,0.004677722,4862,15,,,,,LizardWash,8/8/12
2,13.58,,rVB,0.114,112381,13.543,13.657,141,High,TIC: 0628201304.D,22.4,,0.035320489,0.001576808,4862,15,,,,,LizardWash,8/8/12
3,14.22,,rBV,0.103,109761,14.155,14.258,141,High,TIC: 0628201304.D,22.4,,0.034497043,0.001540047,4862,15,,,,,LizardWash,8/8/12
4,17.34,,rBV,0.086,3181751,17.297,17.382,141,High,TIC: 0628201304.D,22.4,Tetralin,1,0.044642857,4862,15,,,,,LizardWash,8/8/12
5,18.72,,rVV,0.069,112358,18.687,18.756,141,High,TIC: 0628201304.D,22.4,,0.03531326,0.001576485,4862,15,,,,,LizardWash,8/8/12
6,18.94,,rBV,0.086,154854,18.899,18.985,141,High,TIC: 0628201304.D,22.4,,0.048669428,0.002172742,4862,15,,,,,LizardWash,8/8/12
7,20.5,,rVB,0.063,212926,20.484,20.547,141,High,TIC: 0628201304.D,22.4,,0.066921013,0.002987545,4862,15,,,,,LizardWash,8/8/12
8,21.63,,rBV,0.069,149332,21.594,21.662,141,High,TIC: 0628201304.D,22.4,,0.046933905,0.002095264,4862,15,,,,,LizardWash,8/8/12
9,24.78,,rBV,0.132,459957,24.747,24.878,141,High,TIC: 0628201304.D,22.4,,0.144560967,0.006453615,4862,15,,,,,LizardWash,8/8/12
1,17.35,,rBV,0.092,4220883,17.297,17.388,139,High,TIC: 0628201305.D,67.16,Tetralin,1,0.014889815,4862,15,,,,,LizardWash,8/8/12
2,22.48,,rBV,0.063,198376,22.452,22.515,139,High,TIC: 0628201305.D,67.16,,0.046998697,0.000699802,4862,15,,,,,LizardWash,8/8/12
1,17.35,,rBV,0.252,5043088,17.245,17.497,137,Control,TIC: 0628201306.D,41.76,Tetralin,1,0.02394636,20350,14.5,,,,,ToadPond2,8/8/12
2,18.63,,rBV,0.04,166173,18.601,18.641,137,Control,TIC: 0628201306.D,41.76,,0.032950645,0.000789048,20350,14.5,,,,,ToadPond2,8/8/12
3,18.66,,rVV,0.051,153943,18.641,18.693,137,Control,TIC: 0628201306.D,41.76,,0.030525543,0.000730976,20350,14.5,,,,,ToadPond2,8/8/12
4,18.72,,rVB,0.126,209732,18.693,18.819,137,Control,TIC: 0628201306.D,41.76,,0.041588011,0.000995881,20350,14.5,,,,,ToadPond2,8/8/12
5,18.95,,rBV,0.086,237420,18.899,18.985,137,Control,TIC: 0628201306.D,41.76,,0.047078298,0.001127354,20350,14.5,,,,,ToadPond2,8/8/12
6,21.01,,rVB,0.08,831513,20.993,21.073,137,Control,TIC: 0628201306.D,41.76,,0.164881715,0.003948317,20350,14.5,,,,,ToadPond2,8/8/12
7,22.09,,rBV,0.074,189035,22.063,22.137,137,Control,TIC: 0628201306.D,41.76,,0.037483978,0.000897605,20350,14.5,,,,,ToadPond2,8/8/12
8,22.3,,rBV,0.08,2191469,22.269,22.349,137,Control,TIC: 0628201306.D,41.76,,0.43454903,0.010405868,20350,14.5,,,,,ToadPond2,8/8/12
9,22.48,,rBV,0.057,392785,22.458,22.515,137,Control,TIC: 0628201306.D,41.76,,0.077885811,0.001865082,20350,14.5,,,,,ToadPond2,8/8/12
10,23.1,,rBV,0.086,152484,23.076,23.162,137,Control,TIC: 0628201306.D,41.76,,0.030236236,0.000724048,20350,14.5,,,,,ToadPond2,8/8/12
1,12.66,,rBV,0.189,251917,12.582,12.77,134,Low,TIC: 0628201308.D,19.11,,0.037028082,0.001937629,5408,10,,,,,ToadPond2,8/8/12
2,13.25,,rBV,0.172,481468,13.177,13.348,134,Low,TIC: 0628201308.D,19.11,,0.070768692,0.003703228,5408,10,,,,,ToadPond2,8/8/12
3,13.48,,rBV,0.12,1765250,13.417,13.537,134,Low,TIC: 0628201308.D,19.11,,0.259465703,0.013577483,5408,10,,,,,ToadPond2,8/8/12
4,13.59,,rVV,0.12,664489,13.537,13.657,134,Low,TIC: 0628201308.D,19.11,,0.097670078,0.005110941,5408,10,,,,,ToadPond2,8/8/12
5,14.22,,rBV,0.114,662621,14.144,14.258,134,Low,TIC: 0628201308.D,19.11,,0.09739551,0.005096573,5408,10,,,,,ToadPond2,8/8/12
6,14.61,,rVB,0.092,439705,14.567,14.659,134,Low,TIC: 0628201308.D,19.11,,0.064630147,0.003382007,5408,10,,,,,ToadPond2,8/8/12
7,14.95,,rBV,0.143,342535,14.847,14.991,134,Low,TIC: 0628201308.D,19.11,,0.050347591,0.00263462,5408,10,,,,,ToadPond2,8/8/12
8,17.35,,rBV,0.143,6803404,17.296,17.44,134,Low,TIC: 0628201308.D,19.11,Tetralin,1,0.052328624,5408,10,,,,,ToadPond2,8/8/12
9,17.85,,rVB,0.109,209826,17.823,17.932,134,Low,TIC: 0628201308.D,19.11,,0.030841326,0.001613884,5408,10,,,,,ToadPond2,8/8/12
10,18.49,,rBV,0.04,230405,18.47,18.51,134,Low,TIC: 0628201308.D,19.11,,0.033866135,0.001772168,5408,10,,,,,ToadPond2,8/8/12
11,18.66,,rBV,0.103,341804,18.578,18.681,134,Low,TIC: 0628201308.D,19.11,,0.050240144,0.002628998,5408,10,,,,,ToadPond2,8/8/12
12,18.72,,rVV,0.057,302826,18.687,18.744,134,Low,TIC: 0628201308.D,19.11,,0.044510954,0.002329197,5408,10,,,,,ToadPond2,8/8/12
13,18.94,,rBV,0.08,487816,18.899,18.979,134,Low,TIC: 0628201308.D,19.11,,0.071701754,0.003752054,5408,10,,,,,ToadPond2,8/8/12
14,19.01,,rVV,0.069,444017,18.984,19.053,134,Low,TIC: 0628201308.D,19.11,,0.065263947,0.003415173,5408,10,,,,,ToadPond2,8/8/12
15,19.08,,rVB,0.086,245281,19.053,19.139,134,Low,TIC: 0628201308.D,19.11,,0.036052688,0.001886588,5408,10,,,,,ToadPond2,8/8/12
16,19.25,,rBV,0.109,205820,19.196,19.305,134,Low,TIC: 0628201308.D,19.11,,0.030252503,0.001583072,5408,10,,,,,ToadPond2,8/8/12
17,19.87,,rBV,0.063,213019,19.837,19.9,134,Low,TIC: 0628201308.D,19.11,,0.03131065,0.001638443,5408,10,,,,,ToadPond2,8/8/12
18,20.27,,rBV,0.057,236659,20.243,20.301,134,Low,TIC: 0628201308.D,19.11,,0.034785381,0.001820271,5408,10,,,,,ToadPond2,8/8/12
19,20.46,,rVB,0.063,392039,20.421,20.484,134,Low,TIC: 0628201308.D,19.11,,0.057623948,0.003015382,5408,10,,,,,ToadPond2,8/8/12
20,20.5,,rBV,0.046,1134941,20.484,20.529,134,Low,TIC: 0628201308.D,19.11,,0.16681958,0.008729439,5408,10,,,,,ToadPond2,8/8/12
21,21.54,,rVB,0.057,212417,21.525,21.582,134,Low,TIC: 0628201308.D,19.11,,0.031222165,0.001633813,5408,10,,,,,ToadPond2,8/8/12
22,21.63,,rBV,0.074,678476,21.588,21.662,134,Low,TIC: 0628201308.D,19.11,,0.099725961,0.005218522,5408,10,,,,,ToadPond2,8/8/12
23,24.78,,rBV,0.189,2330495,24.747,24.935,134,Low,TIC: 0628201308.D,19.11,,0.342548377,0.017925085,5408,10,,,,,ToadPond2,8/8/12
1,13.25,,rBV,0.155,194054,13.177,13.331,153,Low,TIC: 0628201309.D,20.65,,0.038872241,0.001882433,36960,15,,,,,Quailway,8/9/12
2,13.47,,rBV,0.12,739062,13.417,13.537,153,Low,TIC: 0628201309.D,20.65,,0.148046402,0.007169317,36960,15,,,,,Quailway,8/9/12
3,13.58,,rVB,0.126,309617,13.537,13.663,153,Low,TIC: 0628201309.D,20.65,,0.062021431,0.003003459,36960,15,,,,,Quailway,8/9/12
4,14.21,,rBV,0.114,304611,14.144,14.258,153,Low,TIC: 0628201309.D,20.65,,0.061018646,0.002954898,36960,15,,,,,Quailway,8/9/12
5,14.61,,rVB,0.08,188494,14.573,14.653,153,Low,TIC: 0628201309.D,20.65,,0.037758481,0.001828498,36960,15,,,,,Quailway,8/9/12
6,14.95,,rBV,0.149,152923,14.842,14.991,153,Low,TIC: 0628201309.D,20.65,,0.030633019,0.001483439,36960,15,,,,,Quailway,8/9/12
7,17.35,,rBV,0.149,4992097,17.291,17.44,153,Low,TIC: 0628201309.D,20.65,Tetralin,1,0.04842615,36960,15,,,,,Quailway,8/9/12
8,18.66,,rBV,0.103,210520,18.578,18.681,153,Low,TIC: 0628201309.D,20.65,,0.042170655,0.002042162,36960,15,,,,,Quailway,8/9/12
9,18.72,,rBV,0.074,247419,18.687,18.761,153,Low,TIC: 0628201309.D,20.65,,0.049562138,0.002400104,36960,15,,,,,Quailway,8/9/12
10,18.95,,rBV,0.08,342029,18.899,18.979,153,Low,TIC: 0628201309.D,20.65,,0.068514093,0.003317874,36960,15,,,,,Quailway,8/9/12
11,19,,rVB,0.069,185230,18.979,19.048,153,Low,TIC: 0628201309.D,20.65,,0.037104648,0.001796835,36960,15,,,,,Quailway,8/9/12
12,20.5,,rBV,0.046,536091,20.484,20.53,153,Low,TIC: 0628201309.D,20.65,,0.107387937,0.005200384,36960,15,,,,,Quailway,8/9/12
13,21.63,,rBV,0.08,425355,21.582,21.662,153,Low,TIC: 0628201309.D,20.65,,0.085205676,0.004126183,36960,15,,,,,Quailway,8/9/12
14,24.78,,rBV,0.149,1487874,24.747,24.895,153,Low,TIC: 0628201309.D,20.65,,0.298045891,0.014433215,36960,15,,,,,Quailway,8/9/12
1,17.34,,rBV,0.177,964312,17.291,17.468,154,Control,TIC: 0628201310.D,14.21,Tetralin,1,0.070372977,25480,15,,,,,Quailway,8/9/12
1,17.35,,rBV,0.223,4615626,17.285,17.508,151,Low,TIC: 0628201311.D,51,Tetralin,1,0.019607843,36960,15,,,,,Quailway,8/9/12
1,17.1,,rVB,0.149,1143181,17.045,17.194,156,Control,TIC: 0628201312.D,29.25,,0.336895272,0.011517787,25480,15,,,,,Quailway,8/9/12
2,17.35,,rBV,0.126,3393283,17.257,17.382,156,Control,TIC: 0628201312.D,29.25,Tetralin,1,0.034188034,25480,15,,,,,Quailway,8/9/12
3,18.72,,rVB,0.126,155590,18.693,18.819,156,Control,TIC: 0628201312.D,29.25,,0.04585235,0.001567602,25480,15,,,,,Quailway,8/9/12
4,18.95,,rBV,0.08,172247,18.916,18.996,156,Control,TIC: 0628201312.D,29.25,,0.050761166,0.001735424,25480,15,,,,,Quailway,8/9/12
5,20.8,,rBV,0.057,2114151,20.77,20.827,156,Control,TIC: 0628201312.D,29.25,,0.623039988,0.021300512,25480,15,,,,,Quailway,8/9/12
6,22.3,,rBV,0.086,634642,22.269,22.355,156,Control,TIC: 0628201312.D,29.25,,0.187028904,0.006394151,25480,15,,,,,Quailway,8/9/12
1,13.47,,rBV,0.126,429596,13.411,13.537,155,Control,TIC: 0628201313.D,13.92,,0.113151599,0.008128707,25480,15,,,,,Quailway,8/9/12
2,13.58,,rVB,0.126,185462,13.537,13.663,155,Control,TIC: 0628201313.D,13.92,,0.048848969,0.003509265,25480,15,,,,,Quailway,8/9/12
3,14.21,,rBV,0.109,184342,14.144,14.253,155,Control,TIC: 0628201313.D,13.92,,0.048553972,0.003488073,25480,15,,,,,Quailway,8/9/12
4,14.61,,rVB,0.08,120189,14.573,14.653,155,Control,TIC: 0628201313.D,13.92,,0.031656667,0.002274186,25480,15,,,,,Quailway,8/9/12
5,17.34,,rBV,0.092,3796641,17.291,17.383,155,Control,TIC: 0628201313.D,13.92,Tetralin,1,0.07183908,25480,15,,,,,Quailway,8/9/12
6,18.72,,rVV,0.074,118659,18.681,18.756,155,Control,TIC: 0628201313.D,13.92,,0.031253679,0.002245236,25480,15,,,,,Quailway,8/9/12
7,18.95,,rBV,0.08,161735,18.899,18.979,155,Control,TIC: 0628201313.D,13.92,,0.042599498,0.003060309,25480,15,,,,,Quailway,8/9/12
8,19.01,,rVV,0.074,124960,18.979,19.053,155,Control,TIC: 0628201313.D,13.92,,0.032913304,0.002364462,25480,15,,,,,Quailway,8/9/12
9,20.5,,rVB,0.074,383349,20.478,20.553,155,Control,TIC: 0628201313.D,13.92,,0.100970568,0.007253633,25480,15,,,,,Quailway,8/9/12
10,21.63,,rBV,0.08,285317,21.588,21.668,155,Control,TIC: 0628201313.D,13.92,,0.07514985,0.005398696,25480,15,,,,,Quailway,8/9/12
11,24.78,,rBV,0.137,820687,24.747,24.884,155,Control,TIC: 0628201313.D,13.92,,0.216161338,0.015528832,25480,15,,,,,Quailway,8/9/12
1,14.04,,rBV,0.149,301307,13.989,14.138,150,Control,TIC: 0628201314.D,32.64,,0.056610254,0.001734383,113960,,,,,,PortalRoad5,8/9/12
2,14.32,,rBV,0.137,402191,14.253,14.39,150,Control,TIC: 0628201314.D,32.64,,0.075564572,0.002315091,113960,,,,,,PortalRoad5,8/9/12
3,17.35,,rBV,0.097,5322481,17.291,17.388,150,Control,TIC: 0628201314.D,32.64,Tetralin,1,0.030637255,113960,,,,,,PortalRoad5,8/9/12
4,18.72,,rVB,0.132,295968,18.693,18.825,150,Control,TIC: 0628201314.D,32.64,,0.05560715,0.00170365,113960,,,,,,PortalRoad5,8/9/12
5,18.95,,rBV,0.132,329151,18.91,19.042,150,Control,TIC: 0628201314.D,32.64,,0.061841649,0.001894658,113960,,,,,,PortalRoad5,8/9/12
1,13.47,,rBV,0.12,466352,13.411,13.532,149,Control,TIC: 0628201315.D,49.41,,0.061470333,0.001244087,113960,,,,,,PortalRoad5,8/9/12
2,13.58,,rVB,0.137,270956,13.532,13.669,149,Control,TIC: 0628201315.D,49.41,,0.035714987,0.000722829,113960,,,,,,PortalRoad5,8/9/12
3,14.21,,rBV,0.109,254064,14.144,14.253,149,Control,TIC: 0628201315.D,49.41,,0.033488435,0.000677766,113960,,,,,,PortalRoad5,8/9/12
4,17.35,,rBV,0.149,7586619,17.297,17.445,149,Control,TIC: 0628201315.D,49.41,Tetralin,1,0.020238818,113960,,,,,,PortalRoad5,8/9/12
5,18.95,,rBV,0.086,260394,18.899,18.985,149,Control,TIC: 0628201315.D,49.41,,0.034322799,0.000694653,113960,,,,,,PortalRoad5,8/9/12
6,20.5,,rVB,0.046,399775,20.484,20.53,149,Control,TIC: 0628201315.D,49.41,,0.052694751,0.001066479,113960,,,,,,PortalRoad5,8/9/12
7,21.63,,rBV,0.074,430981,21.588,21.663,149,Control,TIC: 0628201315.D,49.41,,0.056808046,0.001149728,113960,,,,,,PortalRoad5,8/9/12
8,24.78,,rBV,0.149,2376038,24.747,24.895,149,Control,TIC: 0628201315.D,49.41,,0.313187996,0.006338555,113960,,,,,,PortalRoad5,8/9/12
1,13.25,,rBV,0.149,195296,13.183,13.331,148,Control,TIC: 0628201316.D,31.74,,0.048278525,0.001521063,113960,,,,,,PortalRoad5,8/9/12
2,13.47,,rBV,0.126,709037,13.406,13.532,148,Control,TIC: 0628201316.D,31.74,,0.175278862,0.005522333,113960,,,,,,PortalRoad5,8/9/12
3,13.58,,rVB,0.132,328987,13.532,13.663,148,Control,TIC: 0628201316.D,31.74,,0.081327867,0.002562315,113960,,,,,,PortalRoad5,8/9/12
4,14.21,,rBV,0.109,320204,14.144,14.253,148,Control,TIC: 0628201316.D,31.74,,0.079156649,0.002493908,113960,,,,,,PortalRoad5,8/9/12
5,14.61,,rVB,0.086,206503,14.567,14.653,148,Control,TIC: 0628201316.D,31.74,,0.051048973,0.001608348,113960,,,,,,PortalRoad5,8/9/12
6,14.95,,rBV,0.155,163266,14.842,14.996,148,Control,TIC: 0628201316.D,31.74,,0.040360487,0.001271597,113960,,,,,,PortalRoad5,8/9/12
7,17.35,,rBV,0.086,4045194,17.297,17.383,148,Control,TIC: 0628201316.D,31.74,Tetralin,1,0.031505986,113960,,,,,,PortalRoad5,8/9/12
8,18.66,,rBV,0.103,160840,18.578,18.681,148,Control,TIC: 0628201316.D,31.74,,0.039760763,0.001252702,113960,,,,,,PortalRoad5,8/9/12
9,18.72,,rVV,0.069,180111,18.681,18.75,148,Control,TIC: 0628201316.D,31.74,,0.044524688,0.001402794,113960,,,,,,PortalRoad5,8/9/12
10,18.95,,rBV,0.074,253511,18.905,18.979,148,Control,TIC: 0628201316.D,31.74,,0.062669677,0.00197447,113960,,,,,,PortalRoad5,8/9/12
11,19,,rVB,0.074,220262,18.979,19.053,148,Control,TIC: 0628201316.D,31.74,,0.054450293,0.00171551,113960,,,,,,PortalRoad5,8/9/12
12,20.46,,rVB,0.063,185504,20.421,20.484,148,Control,TIC: 0628201316.D,31.74,,0.045857875,0.001444798,113960,,,,,,PortalRoad5,8/9/12
13,20.5,,rVB,0.069,544989,20.484,20.553,148,Control,TIC: 0628201316.D,31.74,,0.134725059,0.004244646,113960,,,,,,PortalRoad5,8/9/12
14,21.63,,rBV,0.08,344742,21.582,21.663,148,Control,TIC: 0628201316.D,31.74,,0.085222612,0.002685022,113960,,,,,,PortalRoad5,8/9/12
15,24.78,,rBV,0.2,1225912,24.747,24.947,148,Control,TIC: 0628201316.D,31.74,,0.303053945,0.009548013,113960,,,,,,PortalRoad5,8/9/12
1,17.35,,rBV,0.086,4081747,17.297,17.382,146,Low,TIC: 0628201317.D,68.48,Tetralin,1,0.014602804,148125,14,,,,,PortalRoad5,8/9/12
2,18.72,,rVB,0.132,168497,18.693,18.824,146,Low,TIC: 0628201317.D,68.48,,0.041280609,0.000602813,148125,14,,,,,PortalRoad5,8/9/12
3,18.95,,rBV,0.132,193453,18.91,19.042,146,Low,TIC: 0628201317.D,68.48,,0.047394657,0.000692095,148125,14,,,,,PortalRoad5,8/9/12
1,17.35,,rBV,0.086,4587641,17.297,17.382,147,Low,TIC: 0628201318.D,96,Tetralin,1,0.010416667,148125,14,,,,,PortalRoad5,8/9/12
2,18.66,,rBV,0.092,152982,18.601,18.693,147,Low,TIC: 0628201318.D,96,,0.03334655,0.00034736,148125,14,,,,,PortalRoad5,8/9/12
3,18.72,,rVB,0.132,195957,18.693,18.824,147,Low,TIC: 0628201318.D,96,,0.042714109,0.000444939,148125,14,,,,,PortalRoad5,8/9/12
4,18.95,,rBV,0.097,224654,18.899,18.996,147,Low,TIC: 0628201318.D,96,,0.048969394,0.000510098,148125,14,,,,,PortalRoad5,8/9/12
5,20.98,,rBV,0.052,140674,20.942,20.993,147,Low,TIC: 0628201318.D,96,,0.03066369,0.000319413,148125,14,,,,,PortalRoad5,8/9/12
6,21.01,,rVB,0.074,1143291,20.993,21.067,147,Low,TIC: 0628201318.D,96,,0.249211087,0.002595949,148125,14,,,,,PortalRoad5,8/9/12
7,22.09,,rBV,0.097,163548,22.057,22.155,147,Low,TIC: 0628201318.D,96,,0.035649694,0.000371351,148125,14,,,,,PortalRoad5,8/9/12
8,22.3,,rBV,0.086,172857,22.263,22.349,147,Low,TIC: 0628201318.D,96,,0.037678842,0.000392488,148125,14,,,,,PortalRoad5,8/9/12
9,22.48,,rBV,0.057,329791,22.458,22.515,147,Low,TIC: 0628201318.D,96,,0.071886837,0.000748821,148125,14,,,,,PortalRoad5,8/9/12
1,14.773,,rBV,0.2,7177512,14.688,14.888,39,Control,TIC: 0212201402.D,30.24,,6.102164214,0.201791145,20064,18,,105.31,,,PortalRoad2,8/9/12
2,14.968,,rVB,0.212,7212409,14.894,15.105,39,Control,TIC: 0212201402.D,30.24,,6.131832882,0.202772251,20064,18,,105.31,,,PortalRoad2,8/9/12
3,17.726,,rBV,0.154,1176224,17.68,17.835,39,Control,TIC: 0212201402.D,30.24,Tetralin,1,0.033068783,20064,18,,105.31,,,PortalRoad2,8/9/12
4,18.996,,rVB,0.137,291403,18.968,19.105,39,Control,TIC: 0212201402.D,30.24,,0.247744477,0.008192608,20064,18,,105.31,,,PortalRoad2,8/9/12
5,19.185,,rBV,0.137,435143,19.156,19.294,39,Control,TIC: 0212201402.D,30.24,,0.369949091,0.012233766,20064,18,,105.31,,,PortalRoad2,8/9/12
6,22.315,,rVB,0.217,1135211,22.241,22.458,39,Control,TIC: 0212201402.D,30.24,,0.965131642,0.031915729,20064,18,,105.31,,,PortalRoad2,8/9/12
7,23.602,,rVB,0.092,228640,23.591,23.682,39,Control,TIC: 0212201402.D,30.24,,0.194384743,0.006428067,20064,18,,105.31,,,PortalRoad2,8/9/12
8,23.877,,rBV,0.143,1005882,23.814,23.957,39,Control,TIC: 0212201402.D,30.24,,0.855178946,0.028279727,20064,18,,105.31,,,PortalRoad2,8/9/12
9,24.901,,rVB,0.166,787196,24.855,25.021,39,Control,TIC: 0212201402.D,30.24,,0.669256876,0.02213151,20064,18,,105.31,,,PortalRoad2,8/9/12
1,17.726,,rBV,0.183,4200942,17.668,17.852,106,High,TIC: 0312201401.D,16.45,Tetralin,1,0.060790274,44928,14.5,,,,,PortalRoad4,8/9/12
2,21.21,,rBV,0.132,359581,21.165,21.296,106,High,TIC: 0312201401.D,16.45,,0.085595326,0.005203363,44928,14.5,,,,,PortalRoad4,8/9/12
3,22.532,,rBV,0.092,177267,22.486,22.578,106,High,TIC: 0312201401.D,16.45,,0.042196964,0.002565165,44928,14.5,,,,,PortalRoad4,8/9/12
1,17.73,,BV  ,0.029,85756248,17.593,17.803,127,Low,TIC: 0218201406.D,49.28,Tetralin,1,0.020292208,18870,16.5,,,,,ToadPond2,8/4/12
2,18.806,,BV  ,0.02,1438860,18.742,18.853,127,Low,TIC: 0218201406.D,49.28,,0.016778486,0.000340473,18870,16.5,,,,,ToadPond2,8/4/12
3,18.9,,VV  ,0.023,2804310,18.853,18.945,127,Low,TIC: 0218201406.D,49.28,,0.032700941,0.000663574,18870,16.5,,,,,ToadPond2,8/4/12
4,18.995,,VB  ,0.021,3445240,18.945,19.066,127,Low,TIC: 0218201406.D,49.28,,0.040174799,0.000815235,18870,16.5,,,,,ToadPond2,8/4/12
5,19.184,,PB  ,0.019,4193852,19.149,19.247,127,Low,TIC: 0218201406.D,49.28,,0.048904332,0.000992377,18870,16.5,,,,,ToadPond2,8/4/12
6,21.275,,PV  ,0.017,1569339,21.247,21.302,127,Low,TIC: 0218201406.D,49.28,,0.018299996,0.000371347,18870,16.5,,,,,ToadPond2,8/4/12
7,22.699,,BV  ,0.019,1215713,22.66,22.754,127,Low,TIC: 0218201406.D,49.28,,0.014176378,0.00028767,18870,16.5,,,,,ToadPond2,8/4/12
